,Age,Cabin,Fare,Pclass,Survived,Embarked_0,Embarked_1,Embarked_2,Sex_0,Sex_1,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Name_length,Fare_0,Fare_1,Fare_2,Fare_3,Fare_4,Pclass_0,Pclass_1,Pclass_2,Pclass_3,Pclass_4,Pclass_5,Family_Size,Family_Size_Category_0,Family_Size_Category_1,Family_Size_Category_2,Ticket_Letter
24,-1.6974565961045947,0,-0.778239419038417,0,0,1,0,0,0,1,0,0,1,0,0,0,0.19671591445218697,0,0,0,0,1,0,0,0,0,0,1,5,1,0,0,3
25,0.632036617601479,0,-0.7583854609560586,0,1,1,0,0,0,1,0,1,0,0,0,0,3.1431939269170677,0,0,0,0,1,0,0,0,0,0,1,7,1,0,0,3
26,-0.0063984736098742605,0,-0.5560227407939088,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.4346722310760017,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
27,-0.8433090844123677,1,2.146629162661585,1,0,1,0,0,1,0,1,0,0,0,0,0,0.30194727204021843,0,1,0,0,0,1,0,0,0,0,0,6,1,0,0,3
28,-0.0063984736098742605,0,-0.5077256806917303,0,1,0,0,1,0,1,0,0,1,0,0,0,0.19671591445218697,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
29,-0.0063984736098742605,0,-0.5065001667851327,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8555976614281275,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
30,0.7873361651818839,0,0.9571030379316028,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.3294408734879703,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
31,-0.0063984736098742605,1,2.516271718649969,1,1,0,1,0,0,1,0,1,0,0,0,0,1.9856489934487218,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1
32,-0.0063984736098742605,0,-0.5172640178442853,0,1,0,0,1,0,1,0,0,1,0,0,0,-0.3294408734879703,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
33,2.8062302837271473,0,-0.31424213572720977,2,0,1,0,0,1,0,1,0,0,0,0,0,-0.6451349462520647,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,6
34,-0.1444611203005456,0,1.9437598545650092,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.4346722310760017,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1
35,0.9426357127622889,0,0.8300630180235796,1,0,1,0,0,1,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,3
36,-0.0063984736098742605,0,-0.5557126710103119,0,1,0,1,0,1,0,1,0,0,0,0,0,-1.171291734192222,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
37,-0.6880095368319628,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,7
38,-0.9209588582025702,0,-0.4249813441547055,0,0,1,0,0,0,1,0,0,1,0,0,0,0.7228727023923442,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,3
39,-1.23155795336338,0,-0.6744509415932204,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.013746800723875921,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,3
40,0.7873361651818839,0,-0.38991392815266523,0,0,1,0,0,0,1,0,1,0,0,0,0,1.9856489934487218,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,3
41,-0.22211089409074805,0,-0.31424213572720977,2,0,1,0,0,0,1,0,1,0,0,0,0,3.037962569329036,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,3
42,-0.0063984736098742605,0,-0.5065001667851327,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.8555976614281275,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
43,-2.085705465055607,0,-0.3220086455449248,2,1,0,1,0,0,1,0,0,1,0,0,0,1.354260847920533,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,8
44,-0.8433090844123677,0,-0.5077256806917303,0,1,0,0,1,0,1,0,0,1,0,0,0,0.19671591445218697,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
45,-0.0063984736098742605,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,9
46,-0.0063984736098742605,0,-0.5172640178442853,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.0660603766041905,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3
47,-0.0063984736098742605,0,-0.5172640178442853,0,1,0,0,1,0,1,0,0,1,0,0,0,-0.22420951589993884,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
48,-0.0063984736098742605,0,-0.5559193841993764,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3
49,-0.9209588582025702,0,-0.4323639580498719,0,0,1,0,0,0,1,0,1,0,0,0,0,1.8804176358606903,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,3
50,-1.775106369894797,0,-0.6708487533419432,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.11897815831190738,0,0,0,0,1,0,0,0,0,0,1,6,1,0,0,3
51,-0.6880095368319628,0,-0.5135727108967021,0,0,1,0,0,1,0,1,0,0,0,0,0,0.09148455686415553,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10
52,1.486184129293706,1,0.7987902655636551,1,1,0,1,0,0,1,0,1,0,0,0,0,1.354260847920533,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,1
53,-0.06681134651034312,0,-0.1296767883480502,2,1,1,0,0,0,1,0,1,0,0,0,0,2.4065744238008477,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3
54,2.728580509936945,1,1.1984259209368013,1,0,0,1,0,1,0,1,0,0,0,0,0,0.30194727204021843,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,3
55,-0.0063984736098742605,1,1.5314113380643861,1,1,1,0,0,1,0,1,0,0,0,0,0,-1.0660603766041905,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3
56,-0.6880095368319628,0,-0.31424213572720977,2,1,1,0,0,0,1,0,0,1,0,0,0,-1.0660603766041905,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,6
57,-0.10563623340544435,0,-0.5557126710103119,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
58,-1.9304059174752022,0,-0.5772477557425122,2,1,1,0,0,0,1,0,0,1,0,0,0,0.09148455686415553,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,6
59,-1.4645072747339873,0,-0.6566108551155508,0,0,1,0,0,1,0,0,0,0,1,0,0,0.7228727023923442,0,0,0,0,1,0,0,0,0,0,1,8,1,0,0,11
60,-0.6103597630417603,0,-0.5557126710103119,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.6451349462520647,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
61,0.632036617601479,1,1.8636289633468732,1,1,1,0,0,0,1,0,0,1,0,0,0,-0.8555976614281275,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3
62,1.1755850341328962,1,1.991901879775389,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,3
63,-2.0080556912654046,0,-0.7461250485944432,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.6451349462520647,0,0,0,0,1,0,0,0,0,0,1,6,1,0,0,3
64,-0.0063984736098742605,0,0.9571030379316028,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.6451349462520647,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
65,-0.0063984736098742605,0,-0.7142370783099211,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.3294408734879703,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3
66,-0.06681134651034312,1,-0.31424213572720977,2,1,1,0,0,0,1,0,1,0,0,0,0,0.09148455686415553,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,6
67,-0.8433090844123677,0,-0.4871208053103209,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,12
68,-0.9986086319927726,0,-0.5043444435277441,0,1,1,0,0,0,1,0,0,1,0,0,0,0.4071786296282499,0,0,1,0,0,0,0,0,0,1,0,7,1,0,0,3
69,-0.2997606678809505,0,-0.4498976660508921,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0660603766041905,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,3
70,0.16613797486026424,0,-0.31424213572720977,2,0,1,0,0,1,0,1,0,0,0,0,0,-0.11897815831190738,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,6
71,-1.0762584057829752,0,-0.6566108551155508,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.11897815831190738,0,0,0,0,1,0,0,0,0,0,1,8,1,0,0,11
72,-0.6880095368319628,0,-0.31424213572720977,2,0,1,0,0,1,0,1,0,0,0,0,0,-0.7503663038400961,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,13
73,-0.2997606678809505,0,-0.5558677059021103,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,3
74,0.16613797486026424,0,-0.5680582470965038,0,1,1,0,0,1,0,1,0,0,0,0,0,-1.4869858069563162,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
75,-0.37741044167115295,1,-0.5246466317394517,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.4346722310760017,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
76,-0.0063984736098742605,0,-0.5065001667851327,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0660603766041905,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
77,-0.0063984736098742605,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
78,-2.2542054741803463,0,-0.37576391818692967,2,1,1,0,0,1,0,0,0,0,1,0,0,0.19671591445218697,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,3
79,0.010838427279859328,0,-0.6289260530086769,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.3294408734879703,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
80,-0.6103597630417603,0,-0.4249813441547055,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.7503663038400961,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
81,-0.06681134651034312,0,-0.3880682746788736,0,1,1,0,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
82,-0.0063984736098742605,0,-0.5144955376335979,0,1,0,0,1,0,1,0,0,1,0,0,0,0.30194727204021843,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
83,-0.1444611203005456,0,0.6491889775920032,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.4346722310760017,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3
84,-0.9986086319927726,0,-0.31424213572720977,2,1,1,0,0,0,1,0,0,1,0,0,0,-0.8555976614281275,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,14
85,0.2437877486504667,0,-0.5043444435277441,0,1,1,0,0,0,1,0,1,0,0,0,0,2.9327312117410047,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,3
86,-1.0762584057829752,0,-0.5818618894269911,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5399035886640332,0,0,0,0,1,0,0,0,0,0,1,5,1,0,0,15
87,-0.0063984736098742605,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,0.19671591445218697,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,16
88,-0.5327099892515579,1,2.146629162661585,1,1,1,0,0,0,1,0,0,1,0,0,0,-0.11897815831190738,0,1,0,0,0,1,0,0,0,0,0,6,1,0,0,3
89,-0.4550602154613554,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5399035886640332,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
90,-0.06681134651034312,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.7503663038400961,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
91,-0.7656593106221652,0,-0.5095713341655219,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.11897815831190738,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
92,1.2532348079230986,1,1.1687404304643374,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,17
93,-0.2997606678809505,0,-0.7096733924870592,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.4346722310760017,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,6
94,2.2626818671957305,0,-0.5541770873201172,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0660603766041905,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
95,-0.0063984736098742605,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
96,3.1944791526781597,1,1.468969189739069,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.22420951589993884,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
97,-0.5327099892515579,1,1.2493327350509214,1,1,0,1,0,1,0,1,0,0,0,0,0,0.4071786296282499,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1
98,0.32143752244066914,0,-0.24041599677554595,2,1,1,0,0,0,1,0,1,0,0,0,0,0.9333354175684072,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3
99,0.32143752244066914,0,-0.1296767883480502,2,0,1,0,0,1,0,1,0,0,0,0,0,-1.0660603766041905,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3
100,-0.1444611203005456,0,-0.5065001667851327,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.4346722310760017,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
101,-0.0063984736098742605,0,-0.5065001667851327,0,0,1,0,0,1,0,1,0,0,0,0,0,0.5124099872162814,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
102,-0.6880095368319628,1,1.7635022623936791,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.22420951589993884,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,3
103,0.2437877486504667,0,-0.4505104230041909,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.11897815831190738,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
104,0.5543868438112766,0,-0.5043444435277441,0,0,1,0,0,1,0,1,0,0,0,0,0,0.30194727204021843,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,3
105,-0.1444611203005456,0,-0.5065001667851327,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.6451349462520647,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
106,-0.6880095368319628,0,-0.5246466317394517,0,1,1,0,0,0,1,0,0,1,0,0,0,0.5124099872162814,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
107,-0.0063984736098742605,0,-0.5154183643704937,0,1,1,0,0,1,0,1,0,0,0,0,0,-0.5399035886640332,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
108,0.632036617601479,0,-0.5065001667851327,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.2765230917802535,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
109,-0.0063984736098742605,0,-0.4951161761587862,0,1,0,0,1,0,1,0,0,1,0,0,0,-0.8555976614281275,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,3
110,1.330884581713301,1,0.8300630180235796,1,0,1,0,0,1,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3
111,-1.1927330664682787,0,-0.5558677059021103,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.7503663038400961,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,3
112,-0.6103597630417603,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5399035886640332,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
113,-0.7656593106221652,0,-0.3640747795195829,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.4346722310760017,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,3
114,-0.9986086319927726,0,-0.5557163623172594,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.6451349462520647,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
115,-0.6880095368319628,0,-0.5043444435277441,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.6451349462520647,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,18
116,3.1556542657830584,0,-0.5172640178442853,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.7503663038400961,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
117,-0.06681134651034312,0,-0.31424213572720977,2,0,1,0,0,1,0,1,0,0,0,0,0,0.4071786296282499,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,3
118,-0.4550602154613554,1,5.001751730022651,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.3294408734879703,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1
119,-2.1633552388458095,0,-0.7595719524749247,0,0,1,0,0,0,1,0,0,1,0,0,0,0.6176413448043128,0,0,0,0,1,0,0,0,0,0,1,7,1,0,0,3
120,-0.6880095368319628,0,-0.31424213572720977,2,0,1,0,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,13
121,-0.0063984736098742605,0,-0.4951161761587861,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.11897815831190738,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,19
122,0.20496286175536546,0,0.0205889348741663,2,0,0,1,0,1,0,1,0,0,0,0,0,-0.7503663038400961,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3
123,0.20496286175536546,1,-0.1296767883480502,2,1,1,0,0,0,1,0,0,1,0,0,0,-0.8555976614281275,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3
124,1.8744329982447183,1,1.7635022623936791,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,3
125,-1.386857500943785,0,-0.6744509415932204,0,1,0,1,0,1,0,0,0,0,1,0,0,0.09148455686415553,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,3
126,-0.0063984736098742605,0,-0.5172640178442853,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.8555976614281275,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
127,-0.4550602154613554,0,-0.5621724581685824,0,1,1,0,0,1,0,1,0,0,0,0,0,-0.22420951589993884,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,20
128,-0.0063984736098742605,1,-0.5392076072120182,0,1,0,1,0,0,1,0,0,1,0,0,0,-1.0660603766041905,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,3
129,1.1755850341328962,0,-0.5744792755318248,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.960829019016159,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
130,0.2437877486504667,0,-0.5065001667851327,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.7503663038400961,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
131,-0.7656593106221652,0,-0.56894231511045,0,0,1,0,0,1,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,21
132,1.330884581713301,0,-0.5541770873201172,0,0,1,0,0,0,1,0,1,0,0,0,0,1.9856489934487218,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,5
133,-0.06681134651034312,0,-0.1296767883480502,2,1,1,0,0,0,1,0,1,0,0,0,0,1.8804176358606903,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3
134,-0.37741044167115295,0,-0.1296767883480502,2,0,1,0,0,1,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,6
135,-0.5327099892515579,0,0.02135672671926365,2,0,0,1,0,1,0,1,0,0,0,0,0,-0.960829019016159,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,22
136,-0.8433090844123677,1,0.850977963188586,1,1,1,0,0,0,1,0,0,1,0,0,0,0.09148455686415553,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,3
137,0.5543868438112766,1,0.8706673944469947,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,3
138,-1.0762584057829752,0,-0.74919990728178,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
139,-0.4550602154613554,1,1.834098507766208,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.960829019016159,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
140,-0.0063984736098742605,0,-0.7142370783099211,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19671591445218697,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3
141,-0.6103597630417603,0,-0.5172640178442853,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.3294408734879703,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
142,-0.4550602154613554,0,-0.5043444435277441,0,1,1,0,0,0,1,0,1,0,0,0,0,2.6170371389769103,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,2
143,-0.8433090844123677,0,-0.5910901567959491,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3
144,-0.9209588582025702,0,-0.24041599677554595,2,0,1,0,0,1,0,1,0,0,0,0,0,-0.11897815831190738,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3
145,-0.8433090844123677,0,-0.41113894310126853,2,0,1,0,0,1,0,1,0,0,0,0,0,0.09148455686415553,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,6
146,-0.22211089409074805,0,-0.5138827806802991,0,1,1,0,0,1,0,1,0,0,0,0,0,1.7751862782726588,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
147,-1.6198068223143922,0,-0.5818618894269911,0,0,1,0,0,0,1,0,0,1,0,0,0,0.5124099872162814,0,0,0,0,1,0,0,0,0,0,1,5,1,0,0,15
148,0.5155619569161753,1,-0.4495900571385935,2,0,1,0,0,1,0,1,0,0,0,0,0,1.354260847920533,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,3
